CUSTOMER_NUMBER,AGE,TENURE_DAYS,PRODUCT_COUNT,CA_BALANCE_MEAN,CA_BALANCE_TREND,CA_BALANCE_STD,TD_BALANCE_MEAN,LOAN_AMOUNT_MEAN,LOAN_TREND,NET_WORTH_PROXY,IF_SCORE,LOF_SCORE,RISK_SCORE,RISK_LEVEL,REASONS
636496,37.998631074606436,65,2,14836021.506666666,11120967.74,12841387.436676288,0.0,250000000.0,0.0,-235163978.49333334,0.07525699860512763,-1.0376685321558878,1,Low Risk,"Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 12,841,387 VND)"
43067,22.84188911704312,319,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08021072188151557,-1.0987356713319603,1,Low Risk,"Tài khoản ""ma"": Khách hàng tenure dài (319 ngày) nhưng gần như không sử dụng sản phẩm"
650357,48.53661875427789,363,2,439305.285,-353090.9271428571,1036123.506236149,26881720.430000003,0.0,0.0,27321025.715000004,0.048948852986717695,-1.1005448551568358,1,Low Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -353,091/tháng)"
292644,45.998631074606436,37,2,168659.55,0.0,0.0,0.0,44388889.0,-5222222.0,-44220229.45,0.09659739069233308,-1.9258669009537193,1,Low Risk,ML-detected anomaly (no specific rule triggered)
121497,45.267624914442166,105,3,145681.2475,76194.177,105565.18537815876,169993035.8225,500000000.0,0.0,-329861282.93,-0.028401768414510364,-1.1775084859694513,1,Low Risk,ML-detected anomaly (no specific rule triggered)
436809,67.24982888432581,65,1,0.0,0.0,0.0,709677419.3533334,0.0,0.0,709677419.3533334,-0.010268099434133648,-1.0318486378275318,1,Low Risk,ML-detected anomaly (no specific rule triggered)
175633,24.188911704312115,274,1,0.0,0.0,0.0,0.0,1375000000.0,0.0,-1375000000.0,0.0355056157386765,-1.2085974194293743,1,Low Risk,"Giá trị ròng âm lớn: Dư nợ vượt xa tổng tiền gửi, net worth: -1,375,000,000 VND"
993197,28.947296372347708,195,2,16556777.368333332,4740485.919142856,9066651.64885254,0.0,0.0,0.0,16556777.368333332,0.0798208932003257,-1.0453607459159653,1,Low Risk,"Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 9,066,652 VND)"
981229,29.21013004791239,223,2,3680156.078571428,76770.16821428569,3958272.354599281,0.0,0.0,0.0,3680156.078571428,0.157009016820995,-1.1079522845666387,1,Low Risk,"Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 3,958,272 VND)"
267299,33.88637919233402,78,2,12500705.375,9929944.090000002,7021530.802842283,0.0,0.0,0.0,12500705.375,0.06285829148105548,-1.0421564676059347,1,Low Risk,"Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 7,021,531 VND)"
121994,33.779603011635864,125,3,79397.942,17505.058,39142.49963807651,114709677.42,140000000.0,0.0,-25210924.637999997,-0.009866539170150568,-1.0707574631232248,1,Low Risk,ML-detected anomaly (no specific rule triggered)
800091,63.657768651608485,190,2,30758145.842857145,3206493.199642857,11495767.230009068,0.0,289472168.0,-3676600.857142857,-258714022.15714285,0.08713123381373078,-1.2192907949260596,1,Low Risk,"Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 11,495,767 VND)"
287048,42.11362080766598,191,2,4251232.791428572,2161092.1142857145,10140590.119093278,0.0,386572000.0,-4714000.0,-382320767.20857143,0.1418309995944625,-1.045686771810816,1,Low Risk,"Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 10,140,590 VND)"
206763,48.11225188227242,308,2,2661218.178181818,139267.57009090908,4502730.372446278,0.0,90909090.9090909,-4090909.0909090913,-88247872.7309091,0.13275005003942691,-1.2497244337834994,1,Low Risk,"Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 4,502,730 VND)"
136761,45.93839835728953,308,2,7475485.01,1332599.6767272728,4693259.30324008,0.0,392606818.1818182,4975909.090909092,-385131333.1718182,0.06393222380859487,-1.3575165198387835,1,Low Risk,"Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 4,693,259 VND)"
37926,39.87679671457906,217,1,8177636.478571429,1722780.3339285715,4679028.898505613,0.0,0.0,0.0,8177636.478571429,0.08252095610743476,-1.009284525860107,1,Low Risk,"Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 4,679,029 VND)"
775496,43.38672142368241,165,2,550945.334,-142185.79700000002,361678.0834470705,0.0,892500000.0,-3000000.0,-891949054.666,0.17085121140331194,-1.168106403874445,1,Low Risk,"Giá trị ròng âm lớn: Dư nợ vượt xa tổng tiền gửi, net worth: -891,949,055 VND"
687128,21.744010951403148,140,2,1251022.51,-375452.29999999993,741195.9985937561,0.0,0.0,0.0,1251022.51,0.15242028850484535,-1.028661826053569,1,Low Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -375,452/tháng)"
421390,28.238193018480494,321,3,28461.340000000004,2818.660636363636,92959.3821664457,4870129.87,145000000.0,0.0,-140101408.79,-0.013189173452591962,-1.0208101085614072,1,Low Risk,ML-detected anomaly (no specific rule triggered)
666939,46.743326488706366,84,2,0.0,0.0,0.0,365591397.84999996,100000000.0,0.0,265591397.84999996,-0.007259263877935074,-1.1444696176644396,1,Low Risk,ML-detected anomaly (no specific rule triggered)
288190,34.52703627652293,26,2,17612548.39,0.0,0.0,0.0,900000000.0,0.0,-882387451.61,0.10012218920341587,-1.017057205332795,1,Low Risk,"Giá trị ròng âm lớn: Dư nợ vượt xa tổng tiền gửi, net worth: -882,387,452 VND"
8255,57.81245722108145,235,2,861790.3614285715,-381196.515,1172992.2491870418,0.0,0.0,0.0,861790.3614285715,0.13506274057000844,-1.0041853963472314,1,Low Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -381,197/tháng)"
795149,32.81587953456537,106,2,960120.3133333334,707476.48,759757.3709720887,0.0,1200000000.0,0.0,-1199039879.6866667,0.15909916476735358,-1.2522619777145776,1,Low Risk,"Giá trị ròng âm lớn: Dư nợ vượt xa tổng tiền gửi, net worth: -1,199,039,880 VND"
936143,43.71252566735113,349,1,0.0,0.0,0.0,90322580.65,0.0,0.0,90322580.65,0.060671098267258694,-0.9933647027883096,1,Low Risk,"Tài khoản ""ma"": Khách hàng tenure dài (349 ngày) nhưng gần như không sử dụng sản phẩm"
47404,49.19917864476386,100,2,80741.94,0.0,0.0,0.0,380000000.0,0.0,-379919258.06,0.12048804735617946,-1.6866577205185724,1,Low Risk,ML-detected anomaly (no specific rule triggered)
860566,47.04722792607803,90,2,4346123.66,-1031086.02,729087.9167286484,0.0,0.0,0.0,4346123.66,0.12344209603732331,-1.1067372172806658,1,Low Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -1,031,086/tháng)"
414032,73.60438056125942,244,2,0.0,0.0,0.0,226075268.8166667,170000000.0,0.0,56075268.81666669,-0.023579827383776286,-1.2750317107134557,1,Low Risk,ML-detected anomaly (no specific rule triggered)
629302,58.38466803559206,359,2,34801.34666666667,-132.4477622377622,15474.081367561539,0.0,1418750000.0,-12499999.999999998,-1418715198.6533334,0.08446529653286639,-1.4195106546833387,1,Low Risk,"Giá trị ròng âm lớn: Dư nợ vượt xa tổng tiền gửi, net worth: -1,418,715,199 VND"
409632,66.6611909650924,211,1,0.0,0.0,0.0,867579248.768,0.0,0.0,867579248.768,0.04348216132801652,-1.7983042778190246,1,Low Risk,ML-detected anomaly (no specific rule triggered)
587372,18.94866529774127,91,2,37000.0,0.0,0.0,0.0,0.0,0.0,37000.0,0.0997723600912841,-1.670370101907979,1,Low Risk,ML-detected anomaly (no specific rule triggered)
808110,41.94113620807666,170,3,1385020.6166666665,50702.38000000002,526630.9735880786,85274907.76,511875000.0,-11250000.0,-425215071.62333333,-0.031585035554590024,-1.110589611593979,1,Low Risk,ML-detected anomaly (no specific rule triggered)
942347,37.86447638603696,250,2,980815.8400000001,-503158.15738095244,1515521.6319881987,0.0,0.0,0.0,980815.8400000001,0.16384074188589387,-1.0620247077279865,1,Low Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -503,158/tháng)"
537983,32.238193018480494,211,2,1.6428571428571428,0.6428571428571429,1.546886273407694,82857142.85714285,0.0,0.0,82857144.5,0.074533132305454,-1.46237969803205,1,Low Risk,ML-detected anomaly (no specific rule triggered)
455413,47.31279945242984,154,1,11428640.455683341,-5831351.017780004,27824333.922550987,0.0,0.0,0.0,11428640.455683341,0.022613315688318814,-0.995732336294275,1,Low Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -5,831,351/tháng) | Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 27,824,334 VND)"
511183,58.559890485968516,188,2,3645937.1599999997,-355248.1388571428,2322956.249978422,0.0,0.0,0.0,3645937.1599999997,0.12327480190017726,-1.0864826135282744,1,Low Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -355,248/tháng)"
122368,49.998631074606436,355,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04087395641858427,-1.1052650012165783,1,Low Risk,"Tài khoản ""ma"": Khách hàng tenure dài (355 ngày) nhưng gần như không sử dụng sản phẩm"
984154,49.83709787816564,19,2,322580.65,0.0,0.0,0.0,1050000000.0,0.0,-1049677419.35,0.09957646207388332,-1.1716341097043945,1,Low Risk,"Giá trị ròng âm lớn: Dư nợ vượt xa tổng tiền gửi, net worth: -1,049,677,419 VND"
98307,36.78850102669404,231,2,328560.83999999997,13252.518571428573,384208.1750218518,0.0,1029892000.0,-2888000.0,-1029563439.16,0.17921339997222596,-1.2045137806885904,1,Low Risk,"Giá trị ròng âm lớn: Dư nợ vượt xa tổng tiền gửi, net worth: -1,029,563,439 VND"
905177,37.30595482546201,253,2,214318.30285714287,124679.66714285714,307312.4778970419,0.0,1170000000.0,0.0,-1169785681.6971428,0.1694795567073184,-1.2580556790753339,1,Low Risk,"Giá trị ròng âm lớn: Dư nợ vượt xa tổng tiền gửi, net worth: -1,169,785,682 VND"
272695,47.488021902806295,303,2,19400894.819,4152536.557636363,13593478.77269397,0.0,0.0,0.0,19400894.819,0.059339841212037614,-1.1671667599392581,1,Low Risk,"Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 13,593,479 VND)"
662483,30.458590006844627,352,2,0.0,0.0,0.0,0.0,30623590.666666668,-3840795.573426573,-30623590.666666668,0.023144578872223986,-1.5490117327367021,1,Low Risk,ML-detected anomaly (no specific rule triggered)
821959,55.85215605749487,82,2,759347.21,719936.29,720091.1360162344,0.0,1197000000.0,-3000000.0,-1196240652.79,0.13796262554305888,-1.1065040779857738,1,Low Risk,"Giá trị ròng âm lớn: Dư nợ vượt xa tổng tiền gửi, net worth: -1,196,240,653 VND"
625633,48.610540725530456,281,2,2801771.441,-1020403.4868484851,5038316.7199954,0.0,393961000.0,-4373090.909090909,-391159228.559,0.13878479527868082,-1.0443110328331682,1,Low Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -1,020,403/tháng) | Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 5,038,317 VND)"
976765,55.058179329226554,336,1,8454291.519410003,-2702567.0639921236,21010938.03152066,0.0,0.0,0.0,8454291.519410003,0.028626547241120903,-1.0412981725334816,1,Low Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -2,702,567/tháng) | Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 21,010,938 VND)"
79735,43.419575633128,260,1,15774282.096666666,4916659.355,5677269.204245884,0.0,0.0,0.0,15774282.096666666,0.044328612399551326,-1.045358442271287,1,Low Risk,"Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 5,677,269 VND)"
782325,28.331279945242983,156,2,1002793.2339999999,-480887.843,924062.0723539081,0.0,0.0,0.0,1002793.2339999999,0.16413357425038644,-0.992899561184425,1,Low Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -480,888/tháng)"
881469,31.236139630390145,250,2,16368100.4975,4926951.555714286,12612199.700214054,0.0,0.0,0.0,16368100.4975,0.07582450830369997,-1.05411645431313,1,Low Risk,"Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 12,612,200 VND)"
83538,23.15126625598905,344,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07043184634431271,-1.218560111637033,1,Low Risk,"Tài khoản ""ma"": Khách hàng tenure dài (344 ngày) nhưng gần như không sử dụng sản phẩm"
903371,44.0,222,2,970769.8928571428,-369605.0539285714,1607470.7720634723,0.0,0.0,0.0,970769.8928571428,0.1633884921480815,-1.0659770998931937,1,Low Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -369,605/tháng)"
827185,32.07118412046543,49,2,2139525.56,3945717.7800000003,2790043.7988863303,0.0,995833000.0,-8334000.0,-993693474.44,0.10951557283952768,-1.0440053945283507,1,Low Risk,"Giá trị ròng âm lớn: Dư nợ vượt xa tổng tiền gửi, net worth: -993,693,474 VND"
813273,33.998631074606436,96,2,5853195.0275,4427800.591,5818335.076095721,0.0,0.0,0.0,5853195.0275,0.09172808464105059,-1.0126616868922802,1,Low Risk,"Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 5,818,335 VND)"
596267,27.638603696098563,170,2,1247409.674,-710207.838,1246431.8804226008,0.0,0.0,0.0,1247409.674,0.15550746511451957,-1.0044936637502084,1,Low Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -710,208/tháng)"
478036,42.59000684462697,125,2,20478147.4525,8732633.327000001,11457470.029051647,0.0,292500000.0,-5000000.0,-272021852.5475,0.08379514380347719,-1.0042106825724335,1,Low Risk,"Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 11,457,470 VND)"
863275,29.911019849418206,151,2,14501.438,189.5619999999999,423.8735179508145,19741935.484,0.0,0.0,19756436.922000002,0.10249265094958765,-1.522832807210604,1,Low Risk,ML-detected anomaly (no specific rule triggered)
597493,38.85831622176591,117,2,4218505.415,2137249.518,3345805.798130795,0.0,885937500.0,-9375000.0,-881718994.585,0.13182081939536167,-1.0577136160702352,1,Low Risk,"Giá trị ròng âm lớn: Dư nợ vượt xa tổng tiền gửi, net worth: -881,718,995 VND"
763013,18.688569472963724,225,2,1275139.4242857143,-548631.4610714285,1459707.788664143,0.0,0.0,0.0,1275139.4242857143,0.1434976553244015,-1.1288759066838598,1,Low Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -548,631/tháng)"
59729,40.0,155,2,2809139.5900000003,-2225959.4520000005,4009026.6230613515,0.0,0.0,0.0,2809139.5900000003,0.12582607071216523,-1.3438959963872237,1,Low Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -2,225,959/tháng) | Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 4,009,027 VND)"
256776,27.449691991786448,343,1,0.0,0.0,0.0,957795698.9250001,0.0,0.0,957795698.9250001,0.03056651336091365,-1.6118088557718249,1,Low Risk,ML-detected anomaly (no specific rule triggered)
256054,42.40109514031485,13,1,0.0,0.0,0.0,0.0,1300000000.0,0.0,-1300000000.0,0.031301552102756536,-1.0049040262187408,1,Low Risk,"Giá trị ròng âm lớn: Dư nợ vượt xa tổng tiền gửi, net worth: -1,300,000,000 VND"
379205,37.7741273100616,183,2,593561.728,-47111.478,325979.02506604313,0.0,900000000.0,0.0,-899406438.272,0.1761247570682145,-1.3184626154367969,1,Low Risk,"Giá trị ròng âm lớn: Dư nợ vượt xa tổng tiền gửi, net worth: -899,406,438 VND"
856261,38.0807665982204,71,2,8912172.473333333,-12602709.03,14688592.063185424,0.0,1050000000.0,0.0,-1041087827.5266666,0.02499570485732361,-1.1735996641498752,1,Low Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -12,602,709/tháng) | Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 14,688,592 VND) | Giá trị ròng âm lớn: Dư nợ vượt xa tổng tiền gửi, net worth: -1,041,087,828 VND"
605147,29.568788501026695,105,2,2909338.6625,-203464.847,498124.5688671958,0.0,294642000.0,-3572000.0,-291732661.3375,0.1664310914624671,-1.5575356038153163,1,Low Risk,ML-detected anomaly (no specific rule triggered)
257279,33.63175906913073,240,2,0.0,0.0,0.0,0.0,784739.1428571428,34639.42857142856,-784739.1428571428,-0.002251560786229456,-1.0805032747002692,1,Low Risk,ML-detected anomaly (no specific rule triggered)
818802,31.37303216974675,239,2,1680772.7871428572,-809827.1746428569,2719557.3249384467,0.0,30257499.75,-1257666.7,-28576726.962857142,0.08219819236346831,-1.2798684663059672,1,Low Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -809,827/tháng)"
172830,40.18069815195072,358,2,290097.05666666664,-3871.463776223775,229422.31200322384,0.0,1821415166.6666667,-57131433.56643357,-1821125069.6100001,0.048831116479435055,-1.3340019774378167,1,Low Risk,"Giá trị ròng âm lớn: Dư nợ vượt xa tổng tiền gửi, net worth: -1,821,125,070 VND"
674832,38.444900752908964,303,2,4915800.86,-751002.776,4313909.730797623,0.0,0.0,0.0,4915800.86,0.12851756750051613,-1.0947802533270807,1,Low Risk,"Dòng tiền ra bất thường: Số dư TKTT giảm mạnh (xu hướng: -751,003/tháng) | Biến động số dư bất thường: Tài khoản thanh toán có độ biến động rất cao (std: 4,313,910 VND)"
